2002.5181	0.9933
2002.5209	0.9888
2002.5236	0.9893
2002.5264	0.9912
2002.5346	1.0036
2002.5373	1.012
2002.5400	1.007
2002.5428	1.0112
2002.5455	1.0117
2002.5537	1.0082
2002.5565	0.9885
2002.5592	0.9951
2002.5619	1.0044
2002.5647	0.9869
2002.5729	0.9806
2002.5756	0.9832
2002.5784	0.9771
2002.5811	0.9844
2002.5838	0.9864
2002.5921	0.9799
2002.5948	0.9662
2002.5975	0.9749
2002.6003	0.967
2002.6030	0.9701
2002.6112	0.9787
2002.6140	0.984
2002.6167	0.9797
2002.6194	0.982
2002.6222	0.9847
2002.6304	0.9762
2002.6331	0.9788
2002.6359	0.9804
2002.6386	0.9688
2002.6413	0.973
2002.6496	0.9715
2002.6523	0.9829
2002.6550	0.9791
2002.6578	0.9847
2002.6605	0.9821
2002.6715	0.9969
2002.6742	0.9929
2002.6769	0.9916
2002.6797	0.9816
2002.6879	0.9793
2002.6906	0.9752
2002.6934	0.976
2002.6961	0.9818
2002.6988	0.9716
2002.7070	0.9691
2002.7098	0.9743
2002.7125	0.9777
2002.7153	0.9862
2002.7180	0.9819
2002.7262	0.9781
2002.7290	0.9811
2002.7317	0.9762
2002.7344	0.976
2002.7372	0.9802
2002.7454	0.9874
2002.7481	0.9825
2002.7509	0.9865
